RIPARTIZIONE;COD_NUTS2_2010;COD_NUTS3_2010;COD_REG;COD_PRO;COD_ISTAT;PRO_COM;PRO_COM_103;PRO_COM_107;CODICE_CATASTALE;NOME;COD_SLL_2011;NOME_SLL_2011;CAPOL_SLL_2011;SUPERFICIE (in KMQ);POP_2001;POP_2011;SEZ2011;INDIRIZZO;X_ED50_32N;Y_ED50_32N;X_WGS84_32N;Y_WGS84_32N;ALTITUDINE_MINIMA;ALTITUDINE_MASSIMA
Centro;ITI1;ITI11;9;45;9045015;45015;45015;45015;L386;Tresana;713;LA SPEZIA;0;44,4513;2055;2085;450150000002;Piazza 25 Aprile;576068,2787;4898972,2214;575984,537955653;4898774,85442267;57;970
Centro;ITI1;ITI11;9;45;9045016;45016;45016;45016;L946;Villafranca in Lunigiana;903;PONTREMOLI;0;29,3202;4609;4730;450160000004;Piazza Aeronautica,1;575956,574;4904940,925;575872,83532047;4904743,51156681;65;720
Centro;ITI1;ITI11;9;45;9045017;45017;45017;45017;M169;Zeri;903;PONTREMOLI;0;73,663;1382;1201;450170000019;Frazione Patigno,1;560932,7948;4911552,6519;560849,173661914;4911355,18979571;272;1580
Centro;ITI1;ITI12;9;46;9046001;46001;46001;46001;A241;Altopascio;909;MONTECATINI-TERME;0;28,5753;11152;15072;460010000064;Piazza Vittorio Emanuele,24;634772,6324;4852889,7371;634688,41919026;4852692,71568211;2;79
Centro;ITI1;ITI12;9;46;9046002;46002;46002;46002;A560;Bagni di Lucca;904;BARGA;0;164,709;6550;6207;460020000003;Viale Umberto I,103;627635,4482;4874472,3029;627551,298629189;4874275,113772;95;1925
Centro;ITI1;ITI12;9;46;9046003;46003;46003;46003;A657;Barga;904;BARGA;1;66,4671;10018;10125;460030000001;Via di Mezzo,45;618978,9922;4881255,0824;618894,91256204;4881057,84286565;101;1979
Centro;ITI1;ITI12;9;46;9046004;46004;46004;46004;B007;Borgo a Mozzano;904;BARGA;0;72,204;7358;7227;460040000001;Via Umberto I,1;623886,126;4870842,7682;623802,004594166;4870645,60885929;52;980
Centro;ITI1;ITI12;9;46;9046005;46005;46005;46005;B455;Camaiore;908;VIAREGGIO;0;85,4308;30206;32083;460050000192;Piazza San Bernardino,1;604753,1269;4866076,7871;604669,154193268;4865879,6710957;0;1213
Centro;ITI1;ITI12;9;46;9046006;46006;46006;46006;B557;Camporgiano;905;CASTELNUOVO DI GARFAGNANA;0;27,0917;2394;2285;460060000001;Piazza Roma,1;606735,0619;4890555,7345;606651,08056402;4890358,42581749;291;1250
Centro;ITI1;ITI12;9;46;9046007;46007;46007;46007;B648;Capannori;906;LUCCA;0;155,9557;42454;44898;460070000048;Piazza Aldo Moro,1;626662,9156;4856494,8706;626578,76758012;4856297,82348838;5;979
Centro;ITI1;ITI12;9;46;9046008;46008;46008;46008;B760;Careggine;905;CASTELNUOVO DI GARFAGNANA;0;24,0814;642;584;460080000004;Via Carraia,19;606050,1178;4886341,3163;605966,140615197;4886144,04077261;384;1550
Centro;ITI1;ITI12;9;46;9046009;46009;46009;46009;C236;Castelnuovo di Garfagnana;905;CASTELNUOVO DI GARFAGNANA;1;28,4829;6073;6059;460090000001;Via Vallisneri,1;613053,1327;4885291,5232;612969,100574304;4885094,2538614;225;1250
Centro;ITI1;ITI12;9;46;9046010;46010;46010;46010;C303;Castiglione di Garfagnana;905;CASTELNUOVO DI GARFAGNANA;0;48,5288;1890;1860;460100000001;Piazza Vittorio Emanuele,1;612947,817;4889597,5626;612863,786985016;4889400,25960406;313;1818
Centro;ITI1;ITI12;9;46;9046011;46011;46011;46011;C996;Coreglia Antelminelli;904;BARGA;0;52,9412;4813;5232;460110000001;Piazza Antelminelli,8;622241,712;4880367,9514;622157,606581826;4880170,71777944;118;1900
Centro;ITI1;ITI12;9;46;9046012;46012;46012;46012;D449;Fabbriche di Vallico;904;BARGA;0;15,1951;526;492;460120000005;Località Campaccio,2;614913,6253;4872998,5246;614829,574906328;4872801,35114732;206;1183
Centro;ITI1;ITI12;9;46;9046013;46013;46013;46013;D730;Forte dei Marmi;907;PIETRASANTA;0;8,8804;8444;7660;460130000002;Piazza Dante Alighieri,1;593686,2539;4868308,4025;593602,368678276;4868111,27182968;0;10
Centro;ITI1;ITI12;9;46;9046014;46014;46014;46014;D734;Fosciandora;905;CASTELNUOVO DI GARFAGNANA;0;19,8602;670;621;460140000007;Via Roma,6;616544,4468;4885899,215;616460,38761982;4885701,93984395;199;1689
Centro;ITI1;ITI12;9;46;9046015;46015;46015;46015;D874;Gallicano;904;BARGA;0;31,0408;3795;3882;460150000001;Via Domenico Bertini,2;615069,9181;4879788,1506;614985,868557352;4879590,92378052;107;1190
Centro;ITI1;ITI12;9;46;9046016;46016;46016;46016;E059;Giuncugnano;905;CASTELNUOVO DI GARFAGNANA;0;19,0983;538;469;460160000001;Via Roma,2;600505,3437;4896957,7808;600421,412593284;4896760,42383868;600;1782
Centro;ITI1;ITI12;9;46;9046017;46017;46017;46017;E715;Lucca;906;LUCCA;1;185,7909;81862;87200;460170000052;Via Santa Giustina,6;620781,5256;4855875,0464;620697,423719781;4855678,00612644;8;950
Centro;ITI1;ITI12;9;46;9046018;46018;46018;46018;F035;Massarosa;908;VIAREGGIO;0;68,2685;20548;22330;460180000032;Piazza Giancarlo Maria Taddei,1;607899,8483;4858339,2117;607815,848652603;4858142,15586821;0;467
Centro;ITI1;ITI12;9;46;9046019;46019;46019;46019;F225;Minucciano;905;CASTELNUOVO DI GARFAGNANA;0;57,2832;2521;2221;460190000001;Piazza Chiavacci,1;596622,1479;4891695,3997;596538,245631572;4891498,08482801;339;1947
Centro;ITI1;ITI12;9;46;9046020;46020;46020;46020;F283;Molazzana;904;BARGA;0;31,3302;1188;1127;460200000029;Via Parco della Rimembranza,11;613667,6858;4881110,9566;613583,647618423;4880913,71983147;161;1850
Centro;ITI1;ITI12;9;46;9046021;46021;46021;46021;F452;Montecarlo;906;LUCCA;0;15,6718;4345;4454;460210000001;Via Roma,56;634196,9359;4856803,44;634112,728633501;4856606,38783309;13;189
Centro;ITI1;ITI12;9;46;9046022;46022;46022;46022;G480;Pescaglia;906;LUCCA;0;70,549;3718;3645;460220000001;Via Roma,2;613296,6354;4869308,8098;613212,596564524;4869111,66586439;71;1230
Centro;ITI1;ITI12;9;46;9046023;46023;46023;46023;G582;Piazza al Serchio;905;CASTELNUOVO DI GARFAGNANA;0;27,03;2556;2458;460230000004;Via Guglielmo Marconi,6;603991,8028;4893169,2402;603907,843551993;4892971,91186341;419;1475
Centro;ITI1;ITI12;9;46;9046024;46024;46024;46024;G628;Pietrasanta;907;PIETRASANTA;1;41,6043;24409;24179;460240000009;Piazza Giacomo Matteotti,29;598579,8502;4868310,4628;598495,926568713;4868113,33086442;0;727
Centro;ITI1;ITI12;9;46;9046025;46025;46025;46025;G648;Pieve Fosciana;905;CASTELNUOVO DI GARFAGNANA;0;28,7554;2367;2418;460250000002;Via San Giovanni,23;612936,4331;4887546,2938;612852,40255992;4887349,00684963;245;1679
Centro;ITI1;ITI12;9;46;9046026;46026;46026;46026;G882;Porcari;906;LUCCA;0;18,0534;7109;8604;460260000001;Piazza Felice Orsi,1;630051,4766;4855531,9935;629967,301548475;4855334,95284355;8;107
Centro;ITI1;ITI12;9;46;9046027;46027;46027;46027;I142;San Romano in Garfagnana;905;CASTELNUOVO DI GARFAGNANA;0;26,1571;1432;1459;460270000001;Via Roma,9;607647,0576;4891716,9662;607563,069491159;4891519,6481852;321;1848
Centro;ITI1;ITI12;9;46;9046028;46028;46028;46028;I622;Seravezza;907;PIETRASANTA;0;39,551;12706;13238;460280000002;Via XXIV Maggio,22;598581,0592;4872269,2139;598497,136597248;4872072,05080712;1;1604
Centro;ITI1;ITI12;9;46;9046029;46029;46029;46029;I737;Sillano;905;CASTELNUOVO DI GARFAGNANA;0;62,1995;784;681;460290000001;Via Roma,12;603936,4552;4897668,7502;603852,497619813;4897471,38676929;589;2051
Centro;ITI1;ITI12;9;46;9046030;46030;46030;46030;I942;Stazzema;907;PIETRASANTA;0;80,0829;3367;3318;460300000001;Piazza Europa,6;603965,3173;4872565,5117;603881,35257601;4872368,3448304;71;1859
Centro;ITI1;ITI12;9;46;9046031;46031;46031;46031;L533;Vagli Sotto;905;CASTELNUOVO DI GARFAGNANA;0;41,2199;1123;991;460310000002;Via del Convento,1;602541,4554;4885572,1824;602457,505376107;4885374,91386135;446;1877
Centro;ITI1;ITI12;9;46;9046032;46032;46032;46032;L763;Vergemoli;904;BARGA;0;27,3525;391;328;460320000001;Via del Giardino,21;610846,1054;4878823,8408;610762,088593627;4878626,62280968;235;1850
Centro;ITI1;ITI12;9;46;9046033;46033;46033;46033;L833;Viareggio;908;VIAREGGIO;1;32,4229;61103;61857;460330000043;Piazza Pietro Nieri ed Enrico Paolini;600510,4609;4858050,7863;600426,519368393;4857853,73479652;0;6
Centro;ITI1;ITI12;9;46;9046034;46034;46034;46034;L913;Villa Basilica;909;MONTECATINI-TERME;0;36,5658;1792;1700;460340000001;Via Roma,2;632138,9836;4865363,6108;632054,795560829;4865166,49179844;163;1090
Centro;ITI1;ITI12;9;46;9046035;46035;46035;46035;L926;Villa Collemandina;905;CASTELNUOVO DI GARFAGNANA;0;34,7911;1400;1363;460350000001;Via IV Novembre,17;611832,7279;4890743,8051;611748,70691284;4890546,49347575;399;1982
Centro;ITI1;ITI13;9;47;9047001;47001;47001;47001;A012;Abetone;817;PIEVEPELAGO;0;31,0025;705;687;470010000001;Via del Pescinone,15;633241,3388;4889360,7876;633157,150596455;4889163,47985282;821;1938
Centro;ITI1;ITI13;9;47;9047002;47002;47002;47002;A071;Agliana;948;PRATO;0;11,6802;14628;16792;470020000014;Piazza della Resistenza,2;661220,2536;4863229,5689;661135,836249759;4863032,45538293;36;50
Centro;ITI1;ITI13;9;47;9047003;47003;47003;47003;B251;Buggiano;909;MONTECATINI-TERME;0;16,0365;8043;8735;470030000028;Piazza Giacomo Matteotti,1;638867,8113;4860184,9354;638783,568492398;4859987,85482392;14;626
Centro;ITI1;ITI13;9;47;9047004;47004;47004;47004;D235;Cutigliano;911;SAN MARCELLO PISTOIESE;0;43,937;1699;1561;470040000001;Piazza Umberto I,1;640622,019;4884690,9477;640537,771555729;4884493,67381212;544;1921
Centro;ITI1;ITI13;9;47;9047005;47005;47005;47005;E432;Lamporecchio;909;MONTECATINI-TERME;0;22,2522;6777;7583;470050000022;Piazza Francesco Berni,1;652625,5179;4853490,3382;652541,16412561;4853293,30519404;14;530
Centro;ITI1;ITI13;9;47;9047006;47006;47006;47006;E451;Larciano;909;MONTECATINI-TERME;0;24,9671;6018;6418;470060000001;Piazza Vittorio Veneto,1;651030,3705;4854308,3187;650946,029633249;4854111,27986859;13;441
Centro;ITI1;ITI13;9;47;9047007;47007;47007;47007;E960;Marliana;910;PISTOIA;0;43,0442;2917;3201;470070000001;Via della Chiesa,5;642154,817;4866269,1256;642070,550635389;4866071,99581345;163;1074
Centro;ITI1;ITI13;9;47;9047008;47008;47008;47008;F025;Massa e Cozzile;909;MONTECATINI-TERME;0;16,0122;7199;7786;470080000001;Via Giusfredi,7;640174,1465;4863543,9566;640089,894669313;4863346,84903595;14;760
Centro;ITI1;ITI13;9;47;9047009;47009;47009;47009;F384;Monsummano Terme;909;MONTECATINI-TERME;0;32,6237;19906;20767;470090000009;Piazza IV Novembre,75 H;645868,3858;4859408,5939;645784,087611052;4859211,51680184;13;484
Centro;ITI1;ITI13;9;47;9047010;47010;47010;47010;F410;Montale;948;PRATO;0;32,1675;10143;10682;470100000001;Via Antonio Gramsci,19;662396,7649;4866809,525;662312,339853678;4866612,38276781;43;1043
Centro;ITI1;ITI13;9;47;9047011;47011;47011;47011;A561;Montecatini-Terme;909;MONTECATINI-TERME;1;17,6867;19900;19674;470110000034;Viale Giuseppe Verdi,46;642492,99;4860724,3608;642408,718874634;4860527,2746091;15;472
Centro;ITI1;ITI13;9;47;9047012;47012;47012;47012;G491;Pescia;909;MONTECATINI-TERME;0;79,1801;17428;19435;470120000006;Piazza Giuseppe Mazzini,1;635686,4545;4862699,9541;635602,237633752;4862502,85483816;20;1111
Centro;ITI1;ITI13;9;47;9047013;47013;47013;47013;G636;Pieve a Nievole;909;MONTECATINI-TERME;0;12,667;9098;9460;470130000001;Piazza XX Settembre,1;644262,5758;4860193,5235;644178,290550302;4859996,44082439;15;259
Centro;ITI1;ITI13;9;47;9047014;47014;47014;47014;G713;Pistoia;910;PISTOIA;1;236,1673;84274;89101;470140000001;Piazza del Duomo,1;653978,3027;4866467,0228;653893,943588645;4866269,88680334;40;1603
Centro;ITI1;ITI13;9;47;9047015;47015;47015;47015;G715;Piteglio;911;SAN MARCELLO PISTOIESE;0;49,3376;1877;1797;470150000001;Via Casa Nuova,16;641683,8833;4876752,5439;641599,62458434;4876555,33184821;342;1454
Centro;ITI1;ITI13;9;47;9047016;47016;47016;47016;G833;Ponte Buggianese;909;MONTECATINI-TERME;0;29,5347;7618;8771;470160000001;Via della Libertà,83;640554,6142;4856089,7377;640470,356584864;4855892,68884949;13;25
Centro;ITI1;ITI13;9;47;9047017;47017;47017;47017;H109;Quarrata;910;PISTOIA;0;45,9134;22683;25378;470170000001;Piazza della Vittoria,1;659124,7591;4857045,4266;659040,355591938;4856848,36278751;34;541
Centro;ITI1;ITI13;9;47;9047018;47018;47018;47018;H744;Sambuca Pistoiese;821;GAGGIO MONTANO;0;77,2479;1604;1680;470180000001;Piazza Sandro Pertini,1;660072,7956;4885569,2205;659988,396775105;4885371,93200038;372;1318
Centro;ITI1;ITI13;9;47;9047019;47019;47019;47019;H980;San Marcello Pistoiese;911;SAN MARCELLO PISTOIESE;1;85,6179;7142;6672;470190000001;Via Pietro Leopoldo,24;643604,1992;4879819,4817;643519,926630373;4879622,24485954;416;1875
Centro;ITI1;ITI13;9;47;9047020;47020;47020;47020;I660;Serravalle Pistoiese;910;PISTOIA;0;42,0541;10150;11517;470200000001;Via Giuseppe Garibaldi,54;647195,4327;4863215,8505;647111,125561997;4863018,74284128;36;568
Centro;ITI1;ITI13;9;47;9047021;47021;47021;47021;L522;Uzzano;909;MONTECATINI-TERME;0;7,7964;4711;5690;470210000024;Piazza Unità d'Italia,1;637380,7306;4860352,1832;637296,499554236;4860155,10184998;20;488
Centro;ITI1;ITI13;9;47;9047022;47022;47022;47022;C631;Chiesina Uzzanese;909;MONTECATINI-TERME;0;7,1959;3983;4479;470220000002;Via Giuseppe Garibaldi,8;638316,9127;4855644,4833;638232,672551292;4855447,43880065;14;26
Centro;ITI1;ITI14;9;48;9048001;48001;48001;48001;A564;Bagno a Ripoli;915;FIRENZE;0;74,0996;25232;25403;480010000001;Piazza della Vittoria,1;686816,6541;4847075,3195;686732,027579081;4846878,32181805;55;600
Centro;ITI1;ITI14;9;48;9048002;48002;48002;48002;A632;Barberino di Mugello;912;BORGO SAN LORENZO;0;133,2892;9531;10461;480020000005;Viale della Repubblica,24;679561,0459;4874555,1339;679476,489854851;4874357,92296839;210;1077
Centro;ITI1;ITI14;9;48;9048003;48003;48003;48003;A633;Barberino Val d'Elsa;938;POGGIBONSI;0;65,975;3871;4351;480030000002;Via Cassia,49;675492,3098;4823462,9021;675407,7616219;4823266,09781395;71;545
Centro;ITI1;ITI14;9;48;9048004;48004;48004;48004;B036;Borgo San Lorenzo;912;BORGO SAN LORENZO;1;146,365;15825;17854;480040000091;Piazza Dante Alighieri,2;691662,5284;4869819,8683;691577,875237766;4869622,68861714;180;1144
Centro;ITI1;ITI14;9;48;9048005;48005;48005;48005;B406;Calenzano;915;FIRENZE;0;76,9711;15042;16637;480050000001;Piazza Vittorio Veneto,12;674232,36;4859368,1232;674147,838611804;4859171,03434098;42;934
Centro;ITI1;ITI14;9;48;9048006;48006;48006;48006;B507;Campi Bisenzio;915;FIRENZE;0;28,7506;37249;42929;480060000147;Piazza Dante Alighieri,36;672001,0014;4854362,2592;671916,495268333;4854165,21091873;32;56
Centro;ITI1;ITI14;9;48;9048008;48008;48008;48008;B684;Capraia e Limite;914;EMPOLI;0;24,9171;5920;7298;480080000003;Piazza VIII Marzo 1944,9;659228,0079;4845364,4452;659143,59860819;4845167,4738238;18;410
Centro;ITI1;ITI14;9;48;9048010;48010;48010;48010;C101;Castelfiorentino;913;CASTELFIORENTINO;1;66,4375;17012;17489;480100000003;Piazza del Popolo,1;659176,792;4830168,9643;659092,376630124;4829972,11380133;36;189
Centro;ITI1;ITI14;9;48;9048011;48011;48011;48011;C529;Cerreto Guidi;914;EMPOLI;0;49,3191;9555;10364;480110000002;Via Vittorio Veneto,8;651224,7978;4847090,4764;651140,452483407;4846893,49465003;13;124
Centro;ITI1;ITI14;9;48;9048012;48012;48012;48012;C540;Certaldo;913;CASTELFIORENTINO;0;75,2761;15670;15935;480120000032;Piazza Giovanni Boccaccio,13;664940,3556;4823867,6165;664855,891636785;4823670,81379694;56;407
Centro;ITI1;ITI14;9;48;9048013;48013;48013;48013;D299;Dicomano;912;BORGO SAN LORENZO;0;61,6329;4958;5670;480130000002;Piazza della Repubblica,5;702784,7118;4863115,3639;702699,967849922;4862918,23116649;145;1235
Centro;ITI1;ITI14;9;48;9048014;48014;48014;48014;D403;Empoli;914;EMPOLI;1;62,2096;44094;46541;480140000001;Via Giuseppe del Papa,41;656934,229;4842711,8507;656849,836729056;4842514,90134441;19;209
Centro;ITI1;ITI14;9;48;9048015;48015;48015;48015;D575;Fiesole;915;FIRENZE;0;42,1923;14085;13990;480150000001;Piazza Mino,24-26;684535,4511;4853174,9477;684450,845607939;4852977,90285436;57;702
Centro;ITI1;ITI14;9;48;9048016;48016;48016;48016;D583;Figline Valdarno;932;MONTEVARCHI;0;71,5036;16301;16800;480160000004;Piazza IV Novembre,6;699679,6074;4832692,0169;699594,871586872;4832495,12683794;120;787
Centro;ITI1;ITI14;9;48;9048017;48017;48017;48017;D612;Firenze;915;FIRENZE;1;102,3187;356118;358079;480170060597;Piazza della Signoria,1;681650,1024;4848912,5805;681565,517583469;4848715,57080045;29;336
Centro;ITI1;ITI14;9;48;9048018;48018;48018;48018;D613;Firenzuola;916;FIRENZUOLA;1;271,992;4812;4828;480180000001;Piazza Don Stefano Casini,5;690429,7145;4887883,8911;690345,080140132;4887686,5704257;224;1290
Centro;ITI1;ITI14;9;48;9048019;48019;48019;48019;D815;Fucecchio;927;SAN MINIATO;0;65,1846;21139;22785;480190000001;Via Lamarmora,34;645867,3796;4843520,2487;645783,075226261;4843323,29740028;13;99
Centro;ITI1;ITI14;9;48;9048020;48020;48020;48020;D895;Gambassi Terme;913;CASTELFIORENTINO;0;83,1465;4709;4900;480200000002;Via Giuseppe Garibaldi,7;657887,2669;4822680,096;657802,85860105;4822483,30584134;53;627
Centro;ITI1;ITI14;9;48;9048021;48021;48021;48021;E169;Greve in Chianti;915;FIRENZE;0;169,377;12855;13886;480210000001;Piazza Giacomo Matteotti,8;687158,7182;4828392,3931;687074,079602871;4828195,54378977;114;892
Centro;ITI1;ITI14;9;48;9048022;48022;48022;48022;E291;Impruneta;915;FIRENZE;0;48,7193;14637;14667;480220000001;Piazza Buondelmonti,41;681783,247;4839635,84;681698,656617963;4839438,90383393;62;350
Centro;ITI1;ITI14;9;48;9048023;48023;48023;48023;E296;Incisa in Val d'Arno;932;MONTEVARCHI;0;26,3964;5503;6324;480230000001;Piazza del Municipio,5;697599,6683;4837634,5591;697514,951613915;4837437,63081874;119;625
Centro;ITI1;ITI14;9;48;9048024;48024;48024;48024;E466;Lastra a Signa;915;FIRENZE;0;42,8998;17938;18960;480240000001;Piazza del Comune,17;669588,5433;4848694,0681;669504,053611904;4848497,06578181;27;280
Centro;ITI1;ITI14;9;48;9048025;48025;48025;48025;E668;Londa;915;FIRENZE;0;59,2894;1669;1827;480250000001;Piazza Umberto I,9;706393,9997;4859735,7029;706309,225541321;4859538,59484993;194;1451
Centro;ITI1;ITI14;9;48;9048026;48026;48026;48026;E971;Marradi;827;FAENZA;0;154,0679;3617;3257;480260000003;Piazza Scalelle,1;709297,6912;4883771,1963;709212,907599459;4883573,89780747;238;1241
Centro;ITI1;ITI14;9;48;9048027;48027;48027;48027;F398;Montaione;913;CASTELFIORENTINO;0;104,7551;3439;3776;480270000001;Piazza del Municipio,1;654547,0757;4824120,5481;654462,694611821;4823923,74782781;42;553
Centro;ITI1;ITI14;9;48;9048028;48028;48028;48028;F551;Montelupo Fiorentino;914;EMPOLI;0;24,6719;11240;13653;480280000004;Viale Cento Fiori,34;662832,979;4844007,941;662748,540616287;4843810,97883732;22;242
Centro;ITI1;ITI14;9;48;9048030;48030;48030;48030;F648;Montespertoli;914;EMPOLI;0;124,9739;11354;13195;480300000043;Piazza del Popolo,1;667468,2839;4834526,8507;667383,804599976;4834329,9618544;46;422
Centro;ITI1;ITI14;9;48;9048031;48031;48031;48031;G270;Palazzuolo sul Senio;916;FIRENZUOLA;0;109,1117;1301;1188;480310000001;Piazza Ettore Alpi,1;703928,3242;4887694,714;703843,584597334;4887497,38776383;299;1187
Centro;ITI1;ITI14;9;48;9048032;48032;48032;48032;G420;Pelago;915;FIRENZE;0;54,5611;7270;7509;480320000001;Via Ponte Vecchio,1;701806,6281;4849605,2103;701721,884551448;4849408,18480688;85;1150
Centro;ITI1;ITI14;9;48;9048033;48033;48033;48033;G825;Pontassieve;915;FIRENZE;0;114,4003;20610;20529;480330000017;Via Tanzini,30;696436,5005;4850063,6707;696351,799567324;4849866,6444295;74;983
Centro;ITI1;ITI14;9;48;9048035;48035;48035;48035;H222;Reggello;932;MONTEVARCHI;0;121,6838;14167;16076;480350000001;Piazza F. D. Roosevelt,1;704521,3145;4839938,5605;704436,544238425;4839741,61018961;96;1537
Centro;ITI1;ITI14;9;48;9048036;48036;48036;48036;H286;Rignano sull'Arno;915;FIRENZE;0;54,1447;7542;8600;480360000001;Piazza della Repubblica,1;697712,6317;4844126,0547;697627,917557667;4843929,0748099;84;680
Centro;ITI1;ITI14;9;48;9048037;48037;48037;48037;H635;Rufina;915;FIRENZE;0;45,8804;6693;7382;480370000001;Via Piave,5;700133,8046;4855823,8686;700049,077577272;4855626,79482137;98;1083
Centro;ITI1;ITI14;9;48;9048038;48038;48038;48038;H791;San Casciano in Val di Pesa;915;FIRENZE;0;107,8334;16615;16883;480380000001;Via Niccolò Machiavelli,56;676225,3945;4836244,5324;676140,846532348;4836047,62585828;73;517
Centro;ITI1;ITI14;9;48;9048039;48039;48039;48039;H937;San Godenzo;912;BORGO SAN LORENZO;0;99,2095;1187;1231;480390000001;Piazza del Municipio,1;710373,0348;4867217,992;710288,233552386;4867020,82279272;225;1658
Centro;ITI1;ITI14;9;48;9048040;48040;48040;48040;I085;San Piero a Sieve;912;BORGO SAN LORENZO;0;36,5694;3758;4240;480400000001;Piazzetta del Comune,1;686448,2447;4870522,228;686363,632755545;4870325,04541191;194;617
Centro;ITI1;ITI14;9;48;9048041;48041;48041;48041;B962;Scandicci;915;FIRENZE;0;59,6955;50136;49765;480410000090;Piazzale della Resistenza,1;675681,2769;4847529,4697;675596,738556485;4847332,47380427;32;387
Centro;ITI1;ITI14;9;48;9048042;48042;48042;48042;I514;Scarperia;912;BORGO SAN LORENZO;0;79,2423;6778;7728;480420000002;Via de' Bastioni,3;688934,1994;4874488,9682;688849,569969189;4874291,75320687;193;1125
Centro;ITI1;ITI14;9;48;9048043;48043;48043;48043;I684;Sesto Fiorentino;915;FIRENZE;0;48,7993;46054;47742;480430000001;Piazza Vittorio Veneto,1;676839,3893;4855780,98;676754,845708678;4855583,91825536;31;915
Centro;ITI1;ITI14;9;48;9048044;48044;48044;48044;I728;Signa;915;FIRENZE;0;18,8086;15433;17451;480440000011;Piazza della Repubblica,1;668869,408;4850038,8525;668784,924597614;4849841,83985415;27;118
